Container length (in m) = 100
Container width (in m) = 200
Container depth (in m) = 400
Total number of bodies = 1000
Body radius (in m) = 0.5
Body mass (in Kg) = 1
Time step for running simulation (dt) (in secs) = 0.01
Initial coordinates =
106.372337 50.558864 233.243467 
113.186064 54.857579 237.860956 
106.486140 32.100658 194.762973 
81.339604 59.986804 215.249665 
103.077467 48.504025 205.825137 
93.505641 52.710498 204.267537 
70.929075 64.431065 188.268235 
102.193580 59.312774 190.545930 
109.558338 59.950774 179.255671 
103.254545 73.698124 196.732189 
95.533809 40.268002 178.082972 
117.374913 54.890649 204.025485 
90.269062 63.333575 202.204942 
95.754485 52.621736 203.724586 
101.187510 49.283338 215.546040 
92.002384 41.097773 205.694238 
101.671280 49.977360 216.018845 
126.656748 46.000646 220.875739 
92.781866 60.041359 202.047944 
82.674449 41.607213 225.851813 
95.473560 43.969166 194.847174 
109.868672 66.116383 163.594892 
99.725469 42.271311 217.779252 
123.287449 44.383628 234.637082 
119.116083 58.996345 201.490891 
63.762881 33.439091 189.480403 
108.303475 46.947006 193.947790 
94.548693 51.044692 208.016565 
105.538167 45.424864 209.324486 
114.929114 49.623005 203.067769 
100.188836 73.757067 232.810011 
88.076408 97.731107 251.204261 
97.733684 59.368135 189.923606 
116.928672 79.935877 207.459283 
107.801998 1.817172 230.182782 
101.701045 46.113767 207.164107 
100.986760 53.750058 196.834835 
109.880931 47.269689 202.386705 
110.688591 50.720993 200.346027 
95.041797 65.161667 195.802426 
83.648086 58.702564 214.216058 
105.961781 34.839451 223.132507 
94.963543 49.216296 202.100992 
78.075648 66.511148 205.666661 
39.000242 24.823702 180.401653 
93.119788 39.446363 150.108371 
103.151638 55.268648 196.167549 
112.873867 46.137951 208.212787 
107.016668 46.412067 185.218350 
91.237130 50.365388 201.984851 
63.233194 45.350569 213.425738 
82.781823 57.283207 197.647375 
94.396004 58.883913 200.644387 
107.104617 38.308798 194.387822 
94.890221 31.525469 196.928792 
93.198408 45.408679 212.698751 
62.088804 44.181269 210.502528 
103.845359 44.521938 155.370336 
107.656727 57.486527 192.672018 
100.832356 53.659902 267.211887 
112.571449 64.371545 184.542003 
114.605889 57.755127 198.660350 
100.813697 41.940289 210.166097 
114.105928 54.079574 203.917939 
113.079177 45.553150 205.974020 
85.380738 45.317596 198.940470 
98.317265 54.671280 204.219509 
116.507997 31.857839 171.281496 
94.607890 80.647248 184.798167 
95.050712 57.017592 212.074437 
105.495968 40.675944 209.476229 
107.676708 83.439230 184.874705 
97.209550 54.638211 197.330222 
96.025998 50.865732 207.913238 
118.685413 4.852214 369.983498 
81.257289 73.209753 180.754297 
87.670843 25.313282 154.522371 
99.604789 46.194375 198.050812 
90.475735 50.605032 195.189100 
101.308822 55.497809 192.732139 
90.561616 70.701549 208.081555 
90.818370 54.215134 206.946370 
95.982944 47.958069 217.039912 
102.160765 49.757419 212.243121 
105.530518 68.396849 220.837707 
108.715170 42.269003 180.744763 
110.355242 47.615774 218.712470 
98.952018 75.355990 188.634090 
78.886095 50.950407 175.524685 
89.380098 40.758756 198.120843 
108.848742 48.854397 189.448390 
73.944202 45.777274 153.552293 
103.942070 21.635460 272.710411 
66.651625 7.501133 219.593341 
133.210130 41.353841 219.267662 
97.856105 44.826719 201.964416 
98.925553 60.931666 188.229816 
78.901261 45.676524 214.913186 
87.743857 56.001331 306.782899 
108.854383 38.862477 228.134608 
110.225834 52.240399 211.516500 
109.966048 53.700497 211.885970 
51.388024 65.098656 209.882782 
77.686391 67.057016 148.024964 
109.388651 38.684999 214.045086 
101.402635 56.570550 202.852803 
84.584008 46.913114 201.004024 
112.673863 64.724783 178.002611 
96.647435 45.561713 191.724095 
112.545726 82.573150 157.953295 
94.977134 49.310868 193.389540 
148.589178 52.745106 268.605417 
93.333851 56.601793 199.577419 
92.704055 35.175434 227.074940 
67.811760 21.389906 175.911029 
92.162129 22.614007 222.215168 
43.525069 38.976495 231.954824 
71.386645 71.275225 164.659762 
102.627709 54.074829 201.367908 
87.102133 51.915286 195.519732 
106.662832 44.382190 214.934832 
133.787743 84.245053 223.454385 
85.225361 45.595870 188.496072 
120.041250 0.762643 245.397262 
99.095464 33.263292 230.675106 
113.931642 65.562576 193.787743 
123.372519 42.718956 165.329632 
101.144150 66.474051 229.166462 
92.594084 59.187613 220.748568 
110.985193 48.276545 216.017906 
116.777941 53.075493 179.582568 
114.584957 40.315652 212.239740 
87.963216 60.903949 162.198253 
93.907901 27.629399 199.549817 
110.635821 47.697819 205.007568 
137.489287 27.787902 257.330358 
86.211509 41.182442 233.809134 
104.629073 40.419673 203.384244 
124.082221 57.307197 204.284678 
84.767431 56.430251 193.270138 
102.584709 44.297719 250.666767 
95.335334 47.380893 195.372960 
96.967628 46.789570 225.039414 
105.787873 51.000160 215.341902 
61.522990 82.558062 161.189230 
73.180652 29.516826 164.566314 
101.182959 46.763726 210.721557 
52.349894 53.318350 204.973030 
84.131436 33.211784 182.696750 
71.099781 70.203267 194.426951 
116.444810 67.927284 203.347097 
105.532423 54.498022 241.761196 
66.648887 39.583913 214.276395 
86.166554 38.997376 185.039696 
107.779187 47.268186 188.517723 
100.369308 45.540013 230.208810 
92.405985 36.192368 200.560706 
97.807629 52.750585 229.664587 
80.735192 42.291080 203.233659 
72.921939 44.882120 193.262531 
104.311814 52.933653 189.334638 
106.698588 49.762941 208.861368 
87.538404 50.088625 187.984814 
93.787917 46.748771 210.312083 
110.753923 53.119627 184.371452 
93.209927 35.974351 204.195008 
108.456576 36.792267 210.650165 
85.314641 53.167068 186.642139 
117.543143 44.603879 205.287063 
64.547381 24.770117 187.709578 
90.003645 44.143225 187.608581 
86.421415 40.564289 161.968843 
110.664146 41.593207 197.297574 
78.772916 46.729579 141.686767 
106.862859 40.424758 155.354985 
119.765966 56.619455 214.497986 
99.240265 53.283973 178.656678 
102.569630 50.821585 226.271148 
112.725767 58.762413 134.777173 
106.061995 31.440070 225.969808 
89.955600 76.227387 216.770341 
104.525533 45.308255 217.425992 
90.788443 63.408360 200.413481 
102.258482 53.325545 206.678121 
97.737427 84.166905 214.920195 
75.735805 42.012654 183.993443 
89.699578 17.167073 170.475797 
72.711204 67.195932 218.261397 
108.863510 35.423892 243.137526 
74.330860 70.651710 164.689360 
93.246799 32.090019 200.488038 
111.594107 43.786095 216.757743 
90.094335 64.820186 152.145036 
93.346749 52.248965 166.681807 
83.856457 35.416945 216.803756 
95.733161 43.786470 196.685923 
66.618067 48.155508 216.142903 
118.412816 61.008382 194.122434 
91.320915 35.108700 211.086531 
134.648751 56.781173 156.786354 
73.020763 53.686264 206.811657 
130.323923 21.410403 291.833517 
106.266137 50.747738 210.940879 
90.107077 50.603124 198.483843 
123.466041 40.450994 230.887362 
97.917646 53.674856 213.544333 
91.141028 66.481505 233.263087 
95.850797 59.680664 237.426258 
132.751688 70.102733 204.141232 
111.299922 45.269646 197.304508 
97.189582 46.048001 212.558773 
114.974875 66.206327 167.922666 
116.762009 52.726058 195.732101 
108.128490 50.078474 144.554490 
74.641751 35.646487 190.752664 
114.046551 63.300135 246.838676 
107.292205 46.275431 159.929843 
92.533469 52.335502 218.187426 
91.628817 55.344224 201.270531 
104.795154 57.350141 189.976926 
77.298082 91.048056 199.352408 
69.561676 60.165773 215.179192 
71.272988 50.368939 216.298516 
99.103048 51.538842 213.894808 
95.908536 61.928497 193.372971 
102.055695 42.986519 248.894070 
107.684229 69.463981 177.093071 
94.284701 61.362440 204.203999 
120.781601 47.516278 172.646767 
103.755628 50.858099 209.825420 
143.181659 49.657926 257.118625 
96.136545 57.306689 197.757250 
102.145735 46.452163 223.402679 
80.900931 48.558166 223.834472 
131.463913 75.526570 198.306307 
95.252759 42.304440 191.163365 
95.713506 49.360342 191.657029 
94.826143 61.891828 180.450555 
100.028268 56.647241 211.279789 
94.762590 61.349421 185.923637 
110.830176 52.765573 213.867172 
107.756360 57.901848 212.929640 
84.211665 57.411999 243.835566 
100.445076 42.890256 203.374011 
107.425865 41.714102 201.569749 
82.538985 32.198801 194.876790 
102.643729 44.015575 197.669364 
106.226444 28.675684 193.972464 
95.118346 38.412546 230.521265 
102.116282 52.623366 208.492165 
59.164832 74.658522 203.100013 
56.821061 34.637359 205.130318 
92.676970 27.788856 244.500156 
62.665866 22.229114 213.614691 
95.501563 42.285908 216.863321 
99.653222 26.796153 217.212836 
99.478059 67.841405 185.857608 
87.384371 53.031525 245.673862 
46.252336 9.029471 156.262691 
74.154378 82.812082 195.276916 
135.050036 40.004099 174.058575 
108.677937 39.378243 185.283951 
108.271154 54.866717 191.380329 
106.670892 50.985980 205.350182 
121.224702 79.896195 227.291113 
132.794752 56.515424 252.232313 
115.119405 47.287917 214.100217 
79.613457 78.708905 185.530324 
111.197150 37.251812 213.175596 
91.992248 36.688581 177.362510 
69.258299 46.507058 209.949029 
71.156042 22.506215 144.123112 
76.364842 12.942030 156.384704 
112.498836 34.541409 159.932858 
103.877683 61.462498 127.665974 
120.191042 36.938706 152.556055 
88.312950 59.739780 195.001604 
106.777739 36.659862 178.075132 
70.314216 47.827253 193.711322 
134.546755 81.870341 244.804187 
80.642861 37.555124 195.175538 
106.046752 51.467422 226.323378 
119.227281 56.220322 208.470814 
90.393686 50.943320 202.175708 
156.954601 77.711735 206.139417 
97.451296 42.550842 187.430312 
107.320360 53.793758 203.452250 
108.228178 47.905282 212.770876 
102.999171 50.938046 208.684910 
75.452237 39.811772 213.085382 
107.699326 47.553988 208.498390 
107.945895 35.875921 201.829109 
94.109700 77.427115 174.944648 
159.045658 53.624977 207.160482 
104.051957 48.641393 218.873350 
109.430879 52.775680 189.419017 
101.025906 71.239174 253.678630 
114.942730 42.475294 171.848523 
109.470587 41.811024 270.065006 
48.698180 70.920005 217.128261 
97.896943 59.460168 191.959051 
76.560866 31.658731 227.492305 
103.918522 36.360931 196.568616 
140.820586 90.048238 221.687767 
100.798737 45.332309 199.621755 
102.264470 50.431240 234.121354 
104.829479 33.965480 198.900356 
99.154275 52.491221 225.225927 
86.608701 60.587870 194.577324 
136.363925 54.927310 211.006405 
102.694447 48.357222 221.450107 
124.230666 60.351668 211.913571 
69.443296 59.633538 180.162368 
46.356657 58.127028 255.248527 
161.721440 62.668464 201.889295 
59.152597 12.021907 163.063373 
99.335085 56.597142 207.083543 
73.785958 50.966049 183.085393 
99.012497 48.145597 199.909835 
98.352716 49.909086 256.898554 
37.350399 37.262879 141.946147 
96.821169 53.539901 213.844914 
90.696368 52.365696 202.896347 
94.756500 63.139202 200.569429 
98.083612 58.299968 220.533686 
120.420179 74.759104 192.670502 
108.339781 48.351058 215.258116 
108.858210 46.931405 171.620509 
113.359320 86.462375 175.856798 
114.606498 47.402687 211.753700 
79.479516 40.070249 215.780025 
101.977283 71.887079 182.939386 
99.368063 76.875451 199.308518 
92.141949 45.501701 195.085478 
115.921923 48.740653 196.495345 
102.243854 41.909830 217.197969 
89.891358 61.594765 181.845832 
91.656167 33.668002 191.386784 
next step
98.532208 50.359707 194.220806 
90.843661 52.315851 186.902322 
103.289759 93.201922 264.114963 
57.390928 38.988969 185.836767 
121.455158 45.197883 187.681172 
102.635712 48.932029 227.029124 
111.806125 86.083225 182.238160 
84.067344 62.022213 182.537807 
111.704715 40.962669 226.384733 
87.285448 57.918523 220.619884 
166.095297 69.680097 196.828982 
110.593526 55.503351 213.710668 
89.671473 53.024088 173.839210 
89.147545 43.727173 205.625461 
93.960883 55.347359 210.700989 
104.704111 52.569176 254.270447 
91.690422 46.222380 239.680125 
108.763601 32.550123 228.627941 
76.782628 61.220312 217.296868 
105.613636 78.284184 201.186603 
148.660844 70.301167 214.534257 
137.314669 27.158066 191.186762 
134.789340 47.006531 238.905911 
94.619332 48.654874 206.386935 
104.755696 47.015762 211.651607 
99.231134 39.954038 215.035950 
105.202388 45.746409 190.691401 
110.179542 22.735273 194.972531 
97.940280 42.060884 216.420556 
122.168555 48.564657 199.923914 
114.882020 58.636478 210.585783 
99.598536 52.965065 215.059228 
117.838267 49.354862 273.519019 
125.943083 50.146798 67.463428 
136.159146 31.664950 179.100549 
136.673661 54.070491 160.913862 
101.809535 40.407074 227.336837 
100.774295 49.268403 214.143043 
99.592880 43.809510 197.819468 
78.816626 48.961246 189.910381 
98.407436 40.295349 188.472168 
142.909670 32.448578 174.578194 
106.211122 45.476571 185.741617 
147.826619 41.569579 187.721725 
90.621219 45.651399 211.784812 
85.583905 51.210569 157.665377 
112.714038 39.125807 198.562978 
97.395191 48.843196 213.976901 
101.958174 56.746479 210.919905 
108.322629 55.357845 208.323975 
102.264335 56.333462 189.861436 
89.254171 49.473678 234.902528 
99.822933 41.824546 198.876866 
122.008472 43.078779 221.854792 
92.656827 45.364632 183.196552 
110.187185 37.960287 184.206525 
87.020545 50.340501 221.569769 
67.415489 54.223307 196.372364 
110.776800 39.938100 140.361190 
86.800807 41.613163 207.895738 
99.257527 66.239842 199.655282 
113.765190 19.179136 194.922485 
94.695841 52.241437 214.821170 
99.750094 63.474120 213.370020 
95.088092 44.430955 192.530047 
101.164837 50.233431 192.729360 
96.609407 44.265859 233.351824 
95.876101 40.935821 198.392836 
92.496617 36.714280 190.768099 
73.534400 42.147798 185.496221 
86.050424 60.222870 179.293481 
112.240236 46.864381 202.188538 
120.308227 19.800491 196.987530 
123.298899 33.772749 229.509765 
111.895304 41.972768 161.046921 
142.984508 41.423987 178.842197 
92.682716 56.068466 211.903171 
123.126196 70.221730 200.562628 
98.774550 66.103385 206.151629 
102.219200 32.516667 202.833531 
97.947273 41.023368 208.417516 
110.991664 42.232445 239.973884 
90.814054 63.627806 208.917324 
72.768276 58.709646 233.470113 
119.346428 48.156289 227.744393 
107.209752 40.985424 202.374364 
111.866773 74.217378 113.772136 
114.793769 58.436325 207.781230 
123.069009 49.344871 220.134346 
101.399845 40.099768 192.805077 
107.127096 41.128902 152.041459 
87.056070 81.850429 202.496945 
110.477422 34.187604 220.969200 
102.066075 62.404119 195.109120 
147.647662 38.961232 151.766451 
86.143312 56.714359 188.431230 
100.278927 58.389529 182.250344 
94.541721 60.085427 222.867137 
120.372390 48.480335 232.056350 
138.254930 67.461377 191.616123 
137.313471 31.689918 207.224069 
115.621660 83.752635 184.076028 
102.197494 35.969001 192.824177 
114.084059 59.722892 206.190825 
91.530603 55.436444 194.675899 
69.808025 26.242446 227.695051 
107.863564 47.532482 197.167676 
91.318682 72.889430 161.977919 
123.787334 35.093184 256.182176 
117.570321 50.277724 193.151033 
97.499524 48.000135 194.307347 
104.961803 74.098603 187.984083 
85.555010 46.897485 182.506570 
114.001960 46.395323 210.205944 
52.054436 89.956079 214.370106 
109.237021 77.630091 130.717082 
100.186782 67.799789 212.145688 
84.272827 49.965916 198.409061 
93.160831 49.724157 204.007939 
110.957625 31.817263 126.026394 
98.605285 37.364224 195.199924 
93.233597 66.523855 185.024303 
128.961756 41.278707 229.025819 
114.584633 37.418469 149.647410 
99.798918 47.437017 209.275753 
110.121802 71.360450 164.886860 
107.363122 44.728796 213.038592 
103.344641 51.987734 228.050493 
95.036912 56.066270 217.837776 
194.368929 17.938194 264.096590 
101.006830 73.310295 112.874363 
107.339982 53.187169 162.100121 
94.310241 62.332455 218.645763 
110.688829 95.330460 234.600592 
112.749719 63.287069 237.900773 
124.401392 57.596923 213.171425 
121.441082 67.314353 184.099704 
67.373438 80.345693 209.507693 
101.069378 57.341548 201.880297 
107.464197 47.894775 217.239737 
67.998698 65.979921 224.370019 
139.934371 59.256545 223.200941 
86.052131 46.111534 228.904781 
91.028365 35.700194 189.565046 
97.547672 43.027040 223.106993 
94.828183 52.519253 193.523841 
106.489442 37.745992 216.085993 
104.622914 49.852731 233.233409 
89.918655 50.848836 215.236606 
169.036398 15.096595 199.213472 
87.250229 55.408743 204.051151 
100.049410 57.207377 178.714255 
74.782461 56.287623 214.226518 
93.248171 63.089492 193.390389 
85.762105 60.734134 196.952853 
77.696849 45.752884 180.400770 
106.997081 17.520424 138.526726 
117.016489 47.698667 233.347666 
101.326606 56.405615 195.633433 
100.349050 53.491960 210.295328 
89.243070 42.779584 158.982472 
106.967350 68.249005 194.835872 
66.517092 60.649411 179.954447 
109.788999 51.754878 208.652594 
77.399194 52.891615 204.645829 
79.212732 42.828085 135.971234 
110.420583 39.577271 226.971161 
96.620480 48.855834 223.561685 
100.563624 55.215462 204.875532 
111.257906 52.089258 218.053228 
106.505308 68.917935 224.955870 
92.998625 44.258196 189.448127 
175.270800 76.048515 196.641791 
112.885427 71.455045 212.425918 
96.519827 61.114026 215.073867 
93.948106 53.597743 205.205132 
102.119715 46.381206 213.352555 
96.422933 50.938450 218.255556 
